Degrees,Product,Final_Price,Original_Price,Free_Shipping,Merchant,Username,Date,Origin,URL,Category_1,Category_2,Category_3,Category_4,Category_5,Category_6,Category_7,Category_8,Category_9
-101,Soriana: Alimento para perro Champ 4kg,87.0,,False,Soriana,GVN,2021-10-24,,https://www.promodescuentos.com/ofertas/alimento-para-perro-champ-4kg-662408,Abarrotes y alimentos,Mascotas,Artículos para perro,Alimento para perro,,,,,
466,"VivaAerobus vuelo redondo de la cdmx a Cancún por está módica cantidad, para semana santa con TUA incluido",923.0,,False,Vivaaerobus,JuanPabloRex,2021-10-24,,https://www.promodescuentos.com/ofertas/vivaaerobus-vuelo-redondo-de-la-cdmx-a-cancun-por-esta-modica-cantidad-662410,Viajes,Boletos de avión,,,,,,,
712,Udemy: Crea tu propio juego con Python | Programa aplicaciones para Android con AppInventor | Curso Completo de Windows Terminal,0.0,279.0,False,Udemy,aldoo,2021-10-24,,https://www.promodescuentos.com/ofertas/udemy-crea-tu-propio-juego-con-python-programa-aplicaciones-para-android-con-appinventor-curso-completo-de-windows-terminal-662405,Tecnología,Educación y cursos,,,,,,,
84,Soriana Hiper Torecillas Puebla:Gerber 7pack,20.0,,False,Soriana,Mr.Manuel,2021-10-24,,https://www.promodescuentos.com/ofertas/soriana-hiper-torecillas-pueblagerber-7pack-662404,"Familia, bebés y niños",,,,,,,,
538,Udemy: Photoshop para fotógrafos. Conoce el Retoque nivel PRO!,,,False,Udemy,emanueletrix,2021-10-24,,https://www.promodescuentos.com/ofertas/photoshop-para-fotografos-conoce-el-retoque-nivel-pro-662401,Servicios y suscripciones,Educación y cursos,,,,,,,
94,Chedraui: 20% de descuento en Chorizos Pamplona y Salamanca empacados seleccionados,,,False,Chedraui,vlma,2021-10-24,,https://www.promodescuentos.com/ofertas/chedraui-20-de-descuento-en-chorizos-pamplona-y-salamanca-empacados-seleccionados-662400,Abarrotes y alimentos,,,,,,,,
225,Merza Morelia.- Lechera Untable 28.90 pesos.,29.0,,False,,ZOILA,2021-10-24,Local,https://www.promodescuentos.com/ofertas/merza-morelia-lechera-untable-2890-pesos-662398,Abarrotes y alimentos,Alimentos,Untables,,,,,,
90,Chedraui: 3 x 2 en hummus Obela,,,False,Chedraui,vlma,2021-10-24,,https://www.promodescuentos.com/ofertas/chedraui-3-x-2-en-hummus-obela-662399,Abarrotes y alimentos,,,,,,,,
116,Amazon: Garumi Alcancia Roba Monedas con Sonido En Forma De Changuito,239.0,,True,Amazon,TFNinty3,2021-10-24,,https://www.promodescuentos.com/ofertas/amazon-garumi-alcancia-roba-monedas-con-sonido-en-forma-de-changuito-662395,"Familia, bebés y niños",,,,,,,,
134,Chedraui: 3 x 2 en Yoghurt Onei Griego,,,False,Chedraui,vlma,2021-10-24,,https://www.promodescuentos.com/ofertas/chedraui-3-x-2-en-yoghurt-onei-griego-662397,Abarrotes y alimentos,,,,,,,,
234,Walmart: Alberca Best way,328.0,,False,Walmart,ANGELSANT,2021-10-24,Local,https://www.promodescuentos.com/ofertas/alberca-best-way-662389,Jardín y hazlo tú mismo,Albercas,,,,,,,
354,Chedraui productos de higiene bucal en liquidación,20.0,,False,Chedraui,Omar.bahena12,2021-10-24,Local,https://www.promodescuentos.com/ofertas/chedraui-productos-de-higiene-bucal-en-liquidacion-662393,Salud y belleza,,,,,,,,
290,Chedraui: kit maquillaje Almay,10.0,,True,Chedraui,Pelusa,2021-10-24,,https://www.promodescuentos.com/ofertas/chedraui-kit-maquillaje-almay-662392,Salud y belleza,Productos de belleza,Maquillaje,,,,,,
370,Amazon Funko Pop! Animation: Avatar - Aang with Momo,260.0,350.0,False,Amazon,chimichangas3000,2021-10-24,,https://www.promodescuentos.com/ofertas/funko-pop-animation-avatar-aang-with-momo-662391,"Familia, bebés y niños",Juguetes,Figuras de acción y playsets,Funko,,,,,
153,Amazon: Multímetro digital. Se acerca la temporada de colocar adornos y con esta herramienta se pueden apoyar .,359.0,,True,Amazon,SADAMAN,2021-10-24,Mexico,https://www.promodescuentos.com/ofertas/multimetro-digital-662387,Jardín y hazlo tú mismo,Herramientas,Hazlo tú mismo,,,,,,
380,"Kg de Picanha (Picaña) Sam's Club Valles, SLP",229.0,565.0,False,Sam'sClub,resjesus,2021-10-24,Local,https://www.promodescuentos.com/ofertas/kg-de-picanha-picana-sams-club-valles-slp-662384,Abarrotes y alimentos,,,,,,,,
369,AMAZON: Playera Tommy Hilfiger talla G Kids,226.0,,True,Amazon,NTK,2021-10-24,,https://www.promodescuentos.com/ofertas/amazon-playera-tommy-hilfiger-talla-g-662383,Ropa y accesorios,,,,,,,,
519,Heb: DOCE DE TECATES GRATIS COMPRANDO $200 DE GALLETAS,,,False,HEB,Ricardo_TR,2021-10-24,,https://www.promodescuentos.com/ofertas/doce-de-tecates-gratis-comprando-200-de-galletas-662377,Abarrotes y alimentos,Gratis,Alimentos,Panadería,Galletas,,,,
474,Chedraui: Coca Cola Light 8 Pack con cupones para Cinépolis (2x1 | combo cuates) y restaurantes,52.0,,False,Chedraui,AlanFerriol,2021-10-24,Local,https://www.promodescuentos.com/ofertas/cinepolis-2x1-y-combo-cuates-119-662382,Abarrotes y alimentos,Restaurantes,Bebidas,Cine,Refrescos,,,,
193,Amazon: Kingston Fury Impact 16GB Kit (2x8GB) 2666Mhz DDR4 CL15 SODIMM Memoria Gamer Para LAPTOP Color Negro (KF426S15IBK2/16),1371.0,,True,Amazon,PromosChidas,2021-10-24,,https://www.promodescuentos.com/ofertas/amazon-kingston-fury-impact-16gb-kit-2x8gb-2666mhz-ddr4-cl15-sodimm-memoria-gamer-para-laptop-color-negro-kf426s15ibk216-662381,Tecnología,Computadoras y tablets,,,,,,,
-143,3x1 en CapLand Store,,,False,,Diem,2021-10-24,,https://www.promodescuentos.com/ofertas/3x1-en-capland-store-662380,Ropa y accesorios,,,,,,,,
49,Chedraui: 2 x 1½ en Bebida Chobani Avena 1.53 L,,,False,Chedraui,vlma,2021-10-24,,https://www.promodescuentos.com/ofertas/chedraui-2-x-1-en-bebida-chobani-avena-153-l-662379,Abarrotes y alimentos,Bebidas,,,,,,,
283,Amazon: Funko Pop! Animation: Simpsons - Obeseus,280.0,,False,Amazon,chimichangas3000,2021-10-24,,https://www.promodescuentos.com/ofertas/funko-pop-animation-simpsons-obeseus-662378,"Familia, bebés y niños",Juguetes,Figuras de acción y playsets,Funko,,,,,
1511,Walmart: Toldo Mainstays Gazebo con Cortinas y Mosquitero 3 m x 3 m Gris,838.0,,False,Walmart,Ivanovich,2021-10-24,,https://www.promodescuentos.com/ofertas/walmart-toldo-mainstays-gazebo-con-cortinas-y-mosquitero-3-m-x-3-m-gris-662373,Jardín y hazlo tú mismo,Jardín,Decoración y accesorios para el hogar,Muebles de jardín,,,,,
264,Xbox: Mortal Kombat XL,179.0,,False,Xbox,AdrianLordBlack,2021-10-24,,https://www.promodescuentos.com/ofertas/xbox-mortal-kombat-xl-662372,Videojuegos,Juegos,Juegos de Xbox One,Xbox,,,,,
-69,"Amazon: Salvo Power Clean Lavatrastos Líquido, 2.6 L",106.0,,True,Amazon,RojilloNegreteGabrielo,2021-10-24,,https://www.promodescuentos.com/ofertas/salvo-power-clean-lavatrastos-liquido-26-l-662371,Hogar,Limpieza del hogar,,,,,,,
-318,Mercado Pago: Point Smart con el 56% de descuento,1999.0,4499.0,True,MercadoPago,CrucioenLlamas,2021-10-24,,https://www.promodescuentos.com/ofertas/mercado-pago-point-smart-con-el-56-de-descuento-662368,Finanzas y seguros,Tarjetas de crédito y bancos,,,,,,,
91,Chedraui: 3 x 2 en Bebidas Preparadas Seagrams 355 ml seleccionadas,,,False,Chedraui,vlma,2021-10-24,,https://www.promodescuentos.com/ofertas/chedraui-3-x-2-en-bebidas-preparadas-seagrams-355-ml-seleccionadas-662366,Abarrotes y alimentos,Bebidas,Vinos y licores,,,,,,
357,Chedraui: Mega Construx Detective Pikachu,70.0,,False,Chedraui,Morita89,2021-10-24,,https://www.promodescuentos.com/ofertas/mega-construx-detective-pikachu-chedraui-662365,"Familia, bebés y niños",Juguetes,Pokémon,,,,,,
82,Chedraui: 3 x 2 en Agua Sta. María y Pureza Vital seleccionadas,,,False,Chedraui,vlma,2021-10-24,,https://www.promodescuentos.com/ofertas/chedraui-3-x-2-en-agua-sta-maria-y-pureza-vital-seleccionadas-662363,Abarrotes y alimentos,Bebidas,,,,,,,
322,Coppel Qro: Protectores de pantalla y de vidrio,9.0,179.0,False,Coppel,Morita89,2021-10-24,Local,https://www.promodescuentos.com/ofertas/protectores-de-pantalla-y-de-vidrio-coppel-qro-662362,Tecnología,Accesorios para celulares,,,,,,,
245,Amazon: Leggings Para Dama Talla Mediana,210.0,,True,Amazon,MarcoChapa,2021-10-24,United States,https://www.promodescuentos.com/ofertas/leggings-para-dama-talla-mediana-662360,Ropa y accesorios,Ropa,Ropa de mujer,,,,,,
815,"Costco: Gourmia, Freidora de Aire Digital de 5.7 Litros",1099.0,,False,Costco,checogonzalez09,2021-10-24,Local,https://www.promodescuentos.com/ofertas/costco-gourmia-freidora-de-aire-digital-de-57-litros-662357,Hogar,Pequeños electrodomésticos,Freidoras,Freidoras de aire,,,,,
207,SORIANA: Crema nivea soft milk 400 ml,35.0,,False,Soriana,Jordi69,2021-10-24,Local,https://www.promodescuentos.com/ofertas/soriana-crema-nive-soft-milk-400-ml-662356,Salud y belleza,Higiene y cuidado personal,Productos de belleza,Cuidado de la piel,,,,,
341,Amazon: Micrófono para gameplays y videos Neewer NW-700 con phantom power,899.0,,True,Amazon,luis_castilloaragon,2021-10-24,United States,https://www.promodescuentos.com/ofertas/microfono-para-gameplays-y-videos-neewer-nw-700-con-phantom-power-662359,Tecnología,Audio y equipos de sonido,Micrófonos,,,,,,
830,Amazon: Little Buddy Kirby 6 Plush,336.0,369.0,True,Amazon,TFNinty3,2021-10-24,United States,https://www.promodescuentos.com/ofertas/amazon-little-buddy-kirby-6-plush-662358,"Familia, bebés y niños",Juguetes,Nintendo,,,,,,
243,Huawei: Cupon Halloween $300MXN Phone & Tablet,300.0,,False,Huawei,Min_ZaRobles,2021-10-24,,https://www.promodescuentos.com/cupones/cupon-halloween-300mxn-phone-tablet-en-mshop-huawei-662353,Tecnología,Computadoras y tablets,Tablets,Huawei,Celulares Huawei,,,,
260,"Tiendas 3B: Cerveza XX Lager ""Six Pack""",63.0,90.0,False,Tiendas3B,BetuberUNSC,2021-10-24,Local,https://www.promodescuentos.com/ofertas/tiendas-3b-cerveza-xx-lager-six-pack-662352,Abarrotes y alimentos,Bebidas,Vinos y licores,Cervezas,,,,,
116,Amazon :Tiendas de Campaña para Niños,254.0,,True,Amazon,angel.nerisZn,2021-10-24,,https://www.promodescuentos.com/ofertas/amazon-tiendas-de-campana-para-ninos-662351,"Familia, bebés y niños",Juguetes,Camping,,,,,,
205,Amazon: Armin Van Buuren A State Of Trance 1000 - Celebration Mix,415.0,551.0,True,Amazon,TFNinty3,2021-10-24,,https://www.promodescuentos.com/ofertas/amazon-armin-van-buuren-a-state-of-trance-1000-celebration-mix-662350,Entretenimiento y tiempo libre,Música,,,,,,,
226,Mercado Pago: 50% OFF en recargas (usuarios seleccionados),50.0,,False,MercadoPago,mxn-usd,2021-10-24,,https://www.promodescuentos.com/cupones/mercado-pago-50-off-en-regargas-usuarios-seleccionados-662346,Servicios y suscripciones,Telefonía celular,,,,,,,
272,Mercado pago: Cashback de $40 pesos en Google play (compra mínima $40 | Primera compra),40.0,,False,MercadoPago,santiago.suarezTbc,2021-10-24,,https://www.promodescuentos.com/ofertas/mercado-pago-40-pesos-de-descuento-en-google-play-compra-minima-40-662342,Servicios y suscripciones,,,,,,,,
-88,Huawei watch fit + scale 3 + Headphone Lite,2299.0,,True,Huawei,arturo.gardunoarciga,2021-10-24,,https://www.promodescuentos.com/ofertas/huawei-watch-fit-scale-3-headphone-lite-662341,Tecnología,Smartwatch,Huawei,Audífonos In-Ear,Básculas,,,,
281,Amazon: Accesorio rotomartillo para matrix black and Decker,814.0,,True,Amazon,salvador,2021-10-24,United States,https://www.promodescuentos.com/ofertas/accesorio-rotomartillo-para-matrix-black-and-decker-662344,Jardín y hazlo tú mismo,Herramientas,Hazlo tú mismo,Black & Decker,,,,,
140,City Club Villahermosa: Cerveza Martens Light en liquidación,119.0,,False,CityClub,AlonsoAO,2021-10-24,Local,https://www.promodescuentos.com/ofertas/city-club-villahermosa-cerveza-martenz-light-en-liquidacion-662343,Abarrotes y alimentos,Bebidas,Vinos y licores,Cervezas,,,,,
77,HEB: Folleto de Ofertas Fin de Semana vigente al Lunes 25 de Octubre,,,False,HEB,vlma,2021-10-24,,https://www.promodescuentos.com/ofertas/heb-folleto-de-ofertas-fin-de-semana-vigente-al-lunes-25-de-octubre-662340,Abarrotes y alimentos,,,,,,,,
93,Soriana Híper: 25% de descuento en todas las medias y pantimedias para dama,,,False,Soriana,vlma,2021-10-24,,https://www.promodescuentos.com/ofertas/soriana-hiper-25-de-descuento-en-todas-las-medias-y-pantimedias-para-dama-662338,Ropa y accesorios,Ropa,Ropa de mujer,,,,,,
163,Amazon: GLURIZ Cabezal de Regadera de Lluvia,152.0,195.0,True,Amazon,David0,2021-10-24,,https://www.promodescuentos.com/ofertas/amazon-gluriz-cabezal-de-regadera-de-lluvia-662336,Hogar,Jardín,Hazlo tú mismo,Baño y plomería,,,,,
49,"Chedraui: 20% de descuento en Queso Parmesano Galbani Rallado 300g o Quesos Bon Swiss empacados, a partir de 2 piezas",,,False,Chedraui,vlma,2021-10-24,,https://www.promodescuentos.com/ofertas/chedraui-20-de-descuento-en-queso-parmesano-galbani-rallado-300g-o-quesos-bon-swiss-empacados-a-partir-de-2-piezas-662335,Abarrotes y alimentos,Alimentos,,,,,,,
154,Amazon: Vitaminas con dos descuentos aplicables,215.0,379.0,True,Amazon,User_elguea,2021-10-24,,https://www.promodescuentos.com/ofertas/vitaminas-con-dos-descuentos-aplicables-662334,Salud y belleza,Nutrición deportiva,,,,,,,
1005,"Amazon: Apple MacBook Pro 13.3-Inch Laptop 2.6GHz (MGX72LL/A) Retina, 8GB Memory, 256GB Solid State Drive (Renewed)",11586.0,,True,Amazon,Otro_usuario_de_gugul,2021-10-24,,https://www.promodescuentos.com/ofertas/apple-macbook-pro-133-inch-laptop-26ghz-mgx72lla-retina-8gb-memory-256gb-solid-state-drive-renewed-662333,Tecnología,Computadoras y tablets,Laptops,Apple,MacBook,MacBook Pro,,,
65,Amazon: Bocinas PC con cupón de descuento,199.0,,True,Amazon,Stickman,2021-10-24,,https://www.promodescuentos.com/ofertas/amazon-bocinas-pc-con-cupon-de-descuento-662332,Tecnología,Audio y equipos de sonido,Bocinas,,,,,,
63,Chedraui: 2x1 en selección de productos El Pozo... 2 x 1½ en Jamón Serrano El Pozo 60 g,,,False,Chedraui,vlma,2021-10-24,,https://www.promodescuentos.com/ofertas/chedraui-2x1-en-seleccion-de-productos-el-pozo-662331,Abarrotes y alimentos,Alimentos,Carnes,,,,,,
832,Soriana :Refrigerador mabe 26 pies con despachador de agua.,13600.0,,False,Soriana,gustavo_gonzalez,2021-10-24,Local,https://www.promodescuentos.com/ofertas/refrigerador-mabe-26-pies-con-despachador-de-agua-mega-queretaro-662330,Hogar,Electrodomésticos,Refrigeradores,,,,,,
378,Amazon: Funko Pop Super: Avatar- Aang All Elements.,372.0,,True,Amazon,Stickman,2021-10-24,United States,https://www.promodescuentos.com/ofertas/funko-pop-super-avatar-aang-all-elements-662329,Entretenimiento y tiempo libre,Juguetes,Figuras de acción y playsets,Funko,,,,,
388,Amazon: Funko Comic Cover: Batman Primera Aparición,377.0,,False,Amazon,fergrc,2021-10-24,,https://www.promodescuentos.com/ofertas/amazon-funko-comic-cover-batman-primera-aparicion-662327,"Familia, bebés y niños",Juguetes,Figuras de acción y playsets,Funko,,,,,
347,Amazon - Devil Ned Flander Exclusivo,312.0,,True,Amazon,JECL,2021-10-24,United States,https://www.promodescuentos.com/ofertas/amazon-devil-ned-flander-exclusivo-662325,"Familia, bebés y niños",Juguetes,Figuras de acción y playsets,Funko,,,,,
159,Chedraui: Filtro de agua para pecera,48.0,140.0,False,,MasterAB,2021-10-24,,https://www.promodescuentos.com/ofertas/filtro-de-agua-para-pecera-662324,Hogar,Mascotas,,,,,,,
935,Amazon: ROKU Streaming Stick 4K 2021 | Dispositivo de transmisión 4K/HDR/Dolby Vision con Control Remoto de Voz y Controles de TV,855.0,,True,Amazon,Alex19860,2021-10-24,United States,https://www.promodescuentos.com/ofertas/amazon-roku-streaming-stick-4k-2021-dispositivo-de-transmision-4khdrdolby-vision-con-control-remoto-de-voz-y-controles-de-tv-662323,Tecnología,Televisiones y video,TV Box,Roku,,,,,
602,"Amazon USA: NERF LMTD Halo Needler blaster con luz, 10 dardos, contenido DLC premium para Halo Infinite",2690.0,,False,Amazon,TFNinty3,2021-10-24,,https://www.promodescuentos.com/ofertas/amazon-usa-nerf-needler-blaster-con-luz-10-dardos-contenido-dlc-premium-para-halo-infinite-662322,"Familia, bebés y niños",Juguetes,Halo,,,,,,
259,Amazon: Cargador de baterías,484.0,,False,Amazon,Ramundo,2021-10-24,,https://www.promodescuentos.com/ofertas/cargador-de-baterias-662321,Autos y motos,Accesorios electrónicos,Cargadores,,,,,,
217,Office Depot - Bocinas Logitech z407,1169.0,,True,OfficeDepot,Marco_LR,2021-10-24,,https://www.promodescuentos.com/ofertas/office-depot-bocinas-logitech-z407-662319,Tecnología,Audio y equipos de sonido,Bocinas,Logitech,,,,,
214,"Amazon: Salandens Luz Bicicleta Recargable USB, Linterna Bicicleta Impermeable con Luz 120 Decibel Bicicleta Campana",199.0,239.0,True,Amazon,ManuelABC,2021-10-24,,https://www.promodescuentos.com/ofertas/salandens-luz-bicicleta-recargable-usb-linterna-bicicleta-impermeable-con-luz-120-decibel-bicicleta-campana-662320,Deportes y ejercicio,Ciclismo y deportes urbanos,Ciclismo,,,,,,
1668,Cinépolis 2x1,,,False,Cinépolis,benner.vega,2021-10-24,,https://www.promodescuentos.com/cupones/cinepolis-2x1-palomas-ch-gratis-662318,Entretenimiento y tiempo libre,Películas y series,Cine,,,,,,
299,Oxxo: Agua BioLeve 6L,12.0,25.0,False,Oxxo,tannya.sanchez,2021-10-24,Local,https://www.promodescuentos.com/ofertas/oxxo-agua-bioleve-6l-662316,Abarrotes y alimentos,Bebidas,,,,,,,
188,"Amazon: Soldadora Inverter Bi-Voltaje URREA, 110V/220V, 10 Kg",5699.0,,True,Amazon,MaxAlto,2021-10-24,,https://www.promodescuentos.com/ofertas/soldadora-inverter-bi-voltaje-110v220v-10-kg-662315,Jardín y hazlo tú mismo,Herramientas,Hazlo tú mismo,,,,,,
1068,Home Depot: Refrigerador LG Smart InstaView™ Door-in-Door® 26 cu.ft | Linear Inverter LS74SXP,24750.0,,False,HomeDepot,Mayinbu,2021-10-24,Local,https://www.promodescuentos.com/ofertas/home-depot-refrigerador-smart-instaview-door-in-door-26-cuft-linear-inverter-ls74sxp-662314,Hogar,Electrodomésticos,Refrigeradores,,,,,,
88,Walmart Patria: Variedad de juegos de mesa,299.0,,False,Walmart,ShadowAfk696,2021-10-24,Local,https://www.promodescuentos.com/ofertas/variedad-de-juegos-de-mesa-662311,"Familia, bebés y niños",Juguetes,Juegos de mesa y otros juegos,Juegos de mesa,,,,,
18,CDKeys: GHOSTRUNNER (Para el que se lo perdió en Amazon),20.0,620.0,False,CDKeys,sergio.martinezzXG,2021-10-24,,https://www.promodescuentos.com/ofertas/gog-ghostrunner-para-el-que-se-lo-perdio-en-amazon-662309,Videojuegos,Juegos,Juegos de PC,,,,,,
-93,Amazon: Garmin Venu Sq Music,4689.0,,True,Amazon,hugo.abdiel,2021-10-24,United States,https://www.promodescuentos.com/ofertas/garmin-venu-sq-music-662308,Tecnología,Wearables,Smartwatch,,,,,,
314,"Amazon: Wok hierro fundido Jim Beam 12""",600.0,849.0,True,Amazon,Ford_Mustang,2021-10-24,,https://www.promodescuentos.com/ofertas/amazon-wok-hierro-fundido-jim-beam-12-662306,Hogar,Accesorios de hogar y cocina,,,,,,,
161,Amazon: Juego de 3 sartenes de hierro fundido Jim Beam,634.0,969.0,True,Amazon,Ford_Mustang,2021-10-24,United States,https://www.promodescuentos.com/ofertas/amazon-juego-de-3-sartenes-de-hierro-fundido-jim-beam-662305,Hogar,Accesorios de hogar y cocina,,,,,,,
94,Amazon: Mando inalámbrico compatible con Switch and Switch Lite,299.0,,True,Amazon,Carledd,2021-10-24,United States,https://www.promodescuentos.com/ofertas/amazon-mando-inalambrico-compatible-con-switch-and-switch-lite-662304,Videojuegos,Accesorios de videojuegos,Controles,Accesorios de Nintendo,,,,,
-81,Amazon: Set Juguemos a limpiar Fisher Price,134.0,369.0,True,Amazon,Morita89,2021-10-24,,https://www.promodescuentos.com/ofertas/juguemos-a-limpiar-fisher-price-662302,"Familia, bebés y niños",Juguetes,,,,,,,
137,Chedraui: Envío gratis de tu súper en la compra mínima de $200 en productos Bernina seleccionados,,,True,Chedraui,vlma,2021-10-24,,https://www.promodescuentos.com/ofertas/chedraui-envio-gratis-de-tu-super-en-la-compra-minima-de-200-en-productos-bernina-seleccionados-662301,Abarrotes y alimentos,Carnes,,,,,,,
169,Soriana: Cupones Soriticket vigentes al Lunes 25 de Octubre,,,False,Soriana,vlma,2021-10-24,,https://www.promodescuentos.com/ofertas/soriana-cupones-soriticket-vigentes-al-lunes-25-de-octubre-662300,Salud y belleza,Higiene y cuidado personal,,,,,,,
134,Chedraui: 3 x 2 en Barras Alimenticias seleccionadas,,,False,Chedraui,vlma,2021-10-24,,https://www.promodescuentos.com/ofertas/chedraui-3-x-2-en-barras-alimenticias-seleccionadas-662298,Abarrotes y alimentos,,,,,,,,
88,Chedraui: 3 x 2 en salsas para pasta La Moderna 227 g,,,False,Chedraui,vlma,2021-10-24,,https://www.promodescuentos.com/ofertas/chedraui-3-x-2-en-salsas-para-pasta-la-moderna-227-g-662296,Abarrotes y alimentos,Alimentos,,,,,,,
541,"Amazon Kindle (gratis): EL ENIGMA DEL HILO NEGRO [cuentos], 2058, AMARAPURA y más...",0.0,99.0,False,Amazon,m21t,2021-10-24,,https://www.promodescuentos.com/ofertas/amazon-kindle-gratis-el-enigma-del-hilo-negro-cuentos-2058-amarapura-y-mas-662295,Gratis,Computadoras y tablets,Libros y revistas,E-Readers,Libros,Ebooks,,,
83,Chedraui: 20% de descuento en salamis y pepperonis seleccionados,,,False,Chedraui,vlma,2021-10-24,,https://www.promodescuentos.com/ofertas/chedraui-20-de-descuento-en-salamis-y-pepperonis-seleccionados-662294,Abarrotes y alimentos,Carnes,,,,,,,
1360,Amazon: Roku Ultra 2020 + Audífonos | HD/4K/HDR/Dolby Vision/Dolby Atmos,1601.0,,True,Amazon,Yanni.Xingan,,United States,https://www.promodescuentos.com/ofertas/amazon-roku-ultra-2020-audifonos-hd4khdrdolby-visiondolby-atmos-652148,Tecnología,TV Box,Roku,,,,,,
-216,Amazon: Regio Papel Higiénico Luxury Almond Touch 32 Rollos,150.0,230.0,True,Amazon,MR_Sujeto,2021-10-24,,https://www.promodescuentos.com/ofertas/regio-papel-higienico-luxury-almond-touch-32-rollos-662286,Salud y belleza,Higiene y cuidado personal,Papel higiénico,Productos para el cuidado íntimo,,,,,
491,Amazon: Cargador Samsung Carga Súper Rápida,366.0,,True,Amazon,tutosA,2021-10-24,United States,https://www.promodescuentos.com/ofertas/cargador-samsung-carga-super-rapida-662293,Tecnología,Accesorios electrónicos,Cargadores,Samsung,,,,,
182,Amazon: Teclado RGB EasyTao (E T) Teclado Mecánico,498.0,598.0,True,Amazon,RedUsic,2021-10-24,,https://www.promodescuentos.com/ofertas/amazon-teclado-rgb-easytao-e-t-teclado-mecanico-662280,Tecnología,Computadoras y tablets,Accesorios de PC,Teclados,,,,,
255,Amazon: Digby amiibo (Animal Crossing Series) - Standard Edition (japones),183.0,233.0,True,Amazon,Packs,2021-10-24,United States,https://www.promodescuentos.com/ofertas/amazon-digby-amiibo-animal-crossing-series-standard-edition-japones-662292,Videojuegos,Juegos,Accesorios de videojuegos,Accesorios de Nintendo,Animal Crossing,,,,
256,"Amazon: Garmin Forerunner 45S, Blanco",3233.0,,True,Amazon,Coton_el,2021-10-24,United States,https://www.promodescuentos.com/ofertas/amazon-garmin-forerunner-45s-blanco-662291,Tecnología,Wearables,Smartwatch,,,,,,
256,Amazon: Immortals Fenyx Rising - Nintendo Switch Standard Edition,555.0,,True,Amazon,JesusIsaacMayorga,2021-10-24,United States,https://www.promodescuentos.com/ofertas/amazon-immortals-fenyx-rising-nintendo-switch-standard-edition-662289,Videojuegos,Juegos,Juegos de Nintendo Switch,Nintendo,,,,,
-90,Amazon: Earth's Mightiest Marvel's Avengers - Collector'S Limited Edition - Xbox One,2289.0,,True,Amazon,TFNinty3,2021-10-24,United States,https://www.promodescuentos.com/ofertas/amazon-earths-mightiest-marvels-avengers-collectors-limited-edition-xbox-one-662283,Videojuegos,Juegos,Juegos de Xbox One,Figuras de acción y playsets,Xbox,,,,
585,Walmart: Sabritas Jalapeño Receta Crujiente.,10.0,,False,Walmart,jamees.dean,2021-10-24,,https://www.promodescuentos.com/ofertas/walmart-sabritas-jalapeno-receta-crujiente-662282,Abarrotes y alimentos,Botanas,,,,,,,
491,Amazon: DJI Mini SE,6795.0,7699.0,True,Amazon,edwyns87,2021-10-24,,https://www.promodescuentos.com/ofertas/dji-mini-se-662278,Tecnología,Smart Tech & Gadgets,Drones,,,,,,
334,Soriana Hiper: Rompecabezas de 1500pz.,139.0,,False,Soriana,jesus.davilakq8,2021-10-24,Local,https://www.promodescuentos.com/ofertas/soriana-hiper-rompecabezas-de-1500pz-662276,"Familia, bebés y niños",Juguetes,Juegos de mesa y otros juegos,Rompecabezas,,,,,
411,Udemy: Introducción al Marketing de Contenidos,,,False,Udemy,emanueletrix,2021-10-24,,https://www.promodescuentos.com/ofertas/introduccion-al-marketing-de-contenidos-662272,Servicios y suscripciones,Gratis,Educación y cursos,,,,,,
443,Udemy Haz Video y Gráficos geniales para Redes Sociales con CRELLO,,,False,Udemy,emanueletrix,2021-10-24,,https://www.promodescuentos.com/ofertas/haz-video-y-graficos-geniales-para-redes-sociales-con-crello-662271,Servicios y suscripciones,Educación y cursos,,,,,,,
-148,Linio - Combo Hidrolavadora + Aspiradora de 5gal con el cupon de App,2310.0,2560.0,True,Linio,NeXTiC,2021-10-24,,https://www.promodescuentos.com/ofertas/linio-combo-hidrolavadora-aspiradora-de-5gal-con-el-cupon-de-app-662265,Hogar,Herramientas,Electrodomésticos,Aspiradoras,,,,,
233,Amazon:Funko Pop! Keychain. Marvel Luchadores - Captain Marvel,75.0,229.0,False,Amazon,Saul_Goodman,2021-10-24,,https://www.promodescuentos.com/ofertas/amazonfunko-pop-keychain-marvel-luchadores-captain-marvel-662268,"Familia, bebés y niños",Juguetes,Figuras de acción y playsets,Funko,,,,,
415,"Udemy: Filmora 9 Basico – Edición de video, Renderizar y Compartir",,,False,Udemy,emanueletrix,2021-10-24,,https://www.promodescuentos.com/ofertas/filmora-9-basico-edicion-de-video-renderizar-y-compartir-662266,Servicios y suscripciones,Educación y cursos,,,,,,,
300,Labial MAYBELLINE verde y rojo en chedraui y también ácido hialuronico loreal de $299 a $90,3.0,,False,Chedraui,claudia.martinezAtk,2021-10-24,,https://www.promodescuentos.com/ofertas/labial-verde-y-rojo-en-chedraui-662263,Salud y belleza,Productos de belleza,Maquillaje,,,,,,
